                       g_value (photons/atom/s)
Velocity (km/s)      2796.35 A           2803.53 A
     13.9          1.094623e+00        4.000645e-01
     14.0          1.095101e+00        4.003556e-01
     14.1          1.094760e+00        4.006466e-01
     14.2          1.094419e+00        4.009377e-01
     14.3          1.094078e+00        4.012288e-01
     14.4          1.093738e+00        4.015198e-01
     14.5          1.093397e+00        4.018109e-01
     14.6          1.093056e+00        4.021020e-01
     14.7          1.092715e+00        4.023931e-01
     14.8          1.092374e+00        4.026841e-01
     14.9          1.092033e+00        4.029752e-01
     15.0          1.091692e+00        4.032663e-01
     15.1          1.091352e+00        4.035574e-01
     15.2          1.091011e+00        4.038485e-01
     15.3          1.090670e+00        4.041396e-01
     15.4          1.090329e+00        4.044307e-01
     15.5          1.089988e+00        4.047218e-01
     15.6          1.089647e+00        4.050129e-01
     15.7          1.089306e+00        4.053040e-01
     15.8          1.088966e+00        4.055951e-01
     15.9          1.088625e+00        4.058862e-01
     16.0          1.088284e+00        4.061773e-01
     16.1          1.087943e+00        4.064716e-01
     16.2          1.087602e+00        4.067699e-01
     16.3          1.087261e+00        4.070683e-01
     16.4          1.086920e+00        4.073666e-01
     16.5          1.086580e+00        4.076650e-01
     16.6          1.086239e+00        4.079633e-01
     16.7          1.085898e+00        4.082616e-01
     16.8          1.085557e+00        4.085600e-01
     16.9          1.085216e+00        4.088583e-01
     17.0          1.084875e+00        4.091567e-01
     17.1          1.084534e+00        4.094550e-01
     17.2          1.084194e+00        4.097461e-01
     17.3          1.083853e+00        4.100372e-01
     17.4          1.083512e+00        4.103283e-01
     17.5          1.083171e+00        4.106194e-01
     17.6          1.082830e+00        4.109105e-01
     17.7          1.082489e+00        4.112015e-01
     17.8          1.082148e+00        4.114926e-01
     17.9          1.081807e+00        4.117837e-01
     18.0          1.081466e+00        4.120748e-01
     18.1          1.081126e+00        4.123659e-01
     18.2          1.080785e+00        4.126570e-01
     18.3          1.080444e+00        4.129480e-01
     18.4          1.080103e+00        4.132391e-01
     18.5          1.079762e+00        4.135302e-01
     18.6          1.079421e+00        4.138213e-01
     18.7          1.079080e+00        4.141123e-01
     18.8          1.078740e+00        4.144034e-01
     18.9          1.078399e+00        4.146945e-01
     19.0          1.078058e+00        4.149856e-01
     19.1          1.077717e+00        4.152766e-01
     19.2          1.077376e+00        4.155677e-01
     19.3          1.077035e+00        4.158588e-01
     19.4          1.076695e+00        4.161498e-01
     19.5          1.076354e+00        4.164409e-01
     19.6          1.076013e+00        4.167320e-01
     19.7          1.075672e+00        4.170230e-01
     19.8          1.075331e+00        4.173141e-01
     19.9          1.074990e+00        4.176052e-01
     20.0          1.074649e+00        4.178963e-01
     20.1          1.074308e+00        4.181873e-01
     20.2          1.073968e+00        4.184784e-01
     20.3          1.073627e+00        4.187695e-01
     20.4          1.073286e+00        4.190605e-01
     20.5          1.072945e+00        4.193516e-01
     20.6          1.072604e+00        4.196427e-01
     20.7          1.072263e+00        4.199337e-01
     20.8          1.071923e+00        4.202248e-01
     20.9          1.071582e+00        4.205159e-01
     21.0          1.071241e+00        4.208069e-01
     21.1          1.070900e+00        4.210980e-01
     21.2          1.070559e+00        4.213890e-01
     21.3          1.070218e+00        4.216801e-01
     21.4          1.069878e+00        4.218318e-01
     21.5          1.069537e+00        4.213440e-01
     21.6          1.069196e+00        4.208563e-01
     21.7          1.068855e+00        4.203685e-01
     21.8          1.068514e+00        4.198808e-01
     21.9          1.068173e+00        4.193931e-01
     22.0          1.067832e+00        4.189053e-01
     22.1          1.067492e+00        4.184176e-01
     22.2          1.067151e+00        4.179298e-01
     22.3          1.066810e+00        4.174421e-01
     22.4          1.066469e+00        4.169544e-01
     22.5          1.066128e+00        4.162072e-01
     22.6          1.065787e+00        4.151731e-01
     22.7          1.065447e+00        4.141389e-01
     22.8          1.065106e+00        4.131048e-01
     22.9          1.064765e+00        4.120707e-01
     23.0          1.064424e+00        4.110366e-01
     23.1          1.064083e+00        4.100025e-01
     23.2          1.063742e+00        4.089684e-01
     23.3          1.063401e+00        4.079343e-01
     23.4          1.063061e+00        4.069002e-01
     23.5          1.062720e+00        4.058661e-01
     23.6          1.062379e+00        4.048320e-01
     23.7          1.060803e+00        4.037980e-01
     23.8          1.059097e+00        4.027639e-01
     23.9          1.057392e+00        4.017298e-01
     24.0          1.055686e+00        4.006957e-01
     24.1          1.053981e+00        3.996617e-01
     24.2          1.052276e+00        3.986276e-01
     24.3          1.050570e+00        3.975935e-01
     24.4          1.048865e+00        3.965594e-01
     24.5          1.047159e+00        3.955254e-01
     24.6          1.045454e+00        3.944913e-01
     24.7          1.042944e+00        3.934572e-01
     24.8          1.039391e+00        3.924231e-01
     24.9          1.035839e+00        3.913890e-01
     25.0          1.032286e+00        3.903550e-01
     25.1          1.028733e+00        3.893209e-01
     25.2          1.025180e+00        3.882868e-01
     25.3          1.021628e+00        3.872527e-01
     25.4          1.018075e+00        3.862187e-01
     25.5          1.014522e+00        3.851846e-01
     25.6          1.010969e+00        3.841505e-01
     25.7          1.007417e+00        3.831164e-01
     25.8          1.003864e+00        3.820824e-01
     25.9          1.000311e+00        3.810483e-01
     26.0          9.967584e-01        3.800143e-01
     26.1          9.932057e-01        3.789802e-01
     26.2          9.896530e-01        3.779462e-01
     26.3          9.861002e-01        3.769121e-01
     26.4          9.825475e-01        3.758781e-01
     26.5          9.789948e-01        3.748440e-01
     26.6          9.754421e-01        3.738100e-01
     26.7          9.718894e-01        3.727759e-01
     26.8          9.683367e-01        3.717419e-01
     26.9          9.647840e-01        3.707079e-01
     27.0          9.612314e-01        3.696738e-01
     27.1          9.576787e-01        3.686398e-01
     27.2          9.541260e-01        3.676058e-01
     27.3          9.505734e-01        3.665717e-01
     27.4          9.470207e-01        3.655377e-01
     27.5          9.434680e-01        3.645037e-01
     27.6          9.399154e-01        3.634696e-01
     27.7          9.363627e-01        3.624356e-01
     27.8          9.328100e-01        3.614016e-01
     27.9          9.292574e-01        3.603675e-01
     28.0          9.257047e-01        3.593335e-01
     28.1          9.221520e-01        3.582995e-01
     28.2          9.185993e-01        3.572654e-01
     28.3          9.150466e-01        3.562314e-01
     28.4          9.114940e-01        3.551974e-01
     28.5          9.079413e-01        3.541633e-01
     28.6          9.043886e-01        3.531293e-01
     28.7          9.008359e-01        3.520953e-01
     28.8          8.972833e-01        3.510612e-01
     28.9          8.937306e-01        3.500272e-01
     29.0          8.901779e-01        3.489932e-01
     29.1          8.866253e-01        3.479592e-01
     29.2          8.830727e-01        3.469252e-01
     29.3          8.795200e-01        3.458911e-01
     29.4          8.759674e-01        3.448571e-01
     29.5          8.724148e-01        3.438231e-01
     29.6          8.688622e-01        3.427891e-01
     29.7          8.653096e-01        3.417551e-01
     29.8          8.617569e-01        3.407211e-01
     29.9          8.582043e-01        3.396871e-01
     30.0          8.546517e-01        3.386531e-01
     30.1          8.510990e-01        3.376191e-01
     30.2          8.475464e-01        3.365851e-01
     30.3          8.439938e-01        3.355511e-01
     30.4          8.404411e-01        3.345171e-01
     30.5          8.368885e-01        3.334830e-01
     30.6          8.333358e-01        3.324490e-01
     30.7          8.297832e-01        3.314150e-01
     30.8          8.262306e-01        3.303810e-01
     30.9          8.226779e-01        3.293470e-01
     31.0          8.191253e-01        3.283130e-01
     31.1          8.155726e-01        3.272790e-01
     31.2          8.120201e-01        3.262450e-01
     31.3          8.084676e-01        3.252110e-01
     31.4          8.049150e-01        3.241770e-01
     31.5          8.013625e-01        3.231430e-01
     31.6          7.978099e-01        3.221091e-01
     31.7          7.942574e-01        3.210751e-01
     31.8          7.907049e-01        3.200411e-01
     31.9          7.871523e-01        3.190071e-01
     32.0          7.835998e-01        3.179731e-01
     32.1          7.800472e-01        3.168980e-01
     32.2          7.764947e-01        3.155666e-01
     32.3          7.729421e-01        3.142351e-01
     32.4          7.693896e-01        3.129037e-01
     32.5          7.658370e-01        3.115722e-01
     32.6          7.622844e-01        3.102407e-01
     32.7          7.587319e-01        3.089093e-01
     32.8          7.551793e-01        3.075778e-01
     32.9          7.516268e-01        3.062464e-01
     33.0          7.480742e-01        3.049149e-01
     33.1          7.445216e-01        3.035835e-01
     33.2          7.409691e-01        3.021606e-01
     33.3          7.374165e-01        3.006183e-01
     33.4          7.338641e-01        2.990761e-01
     33.5          7.303116e-01        2.975339e-01
     33.6          7.267591e-01        2.959917e-01
     33.7          7.232066e-01        2.944495e-01
     33.8          7.196541e-01        2.929072e-01
     33.9          7.161016e-01        2.913650e-01
     34.0          7.125491e-01        2.898228e-01
     34.1          7.089966e-01        2.882806e-01
     34.2          7.054441e-01        2.867384e-01
     34.3          7.018916e-01        2.851961e-01
     34.4          6.984192e-01        2.836539e-01
     34.5          6.949608e-01        2.821117e-01
     34.6          6.915023e-01        2.805695e-01
     34.7          6.880439e-01        2.790273e-01
     34.8          6.845855e-01        2.774850e-01
     34.9          6.811271e-01        2.759428e-01
     35.0          6.776687e-01        2.744006e-01
     35.1          6.742103e-01        2.728584e-01
     35.2          6.707519e-01        2.713162e-01
     35.3          6.672935e-01        2.697740e-01
     35.4          6.638513e-01        2.682318e-01
     35.5          6.605287e-01        2.666896e-01
     35.6          6.572060e-01        2.651474e-01
     35.7          6.538834e-01        2.636052e-01
     35.8          6.505607e-01        2.620630e-01
     35.9          6.472381e-01        2.605208e-01
     36.0          6.439154e-01        2.589787e-01
     36.1          6.405927e-01        2.574365e-01
     36.2          6.372701e-01        2.558943e-01
     36.3          6.339474e-01        2.543521e-01
     36.4          6.306248e-01        2.528099e-01
     36.5          6.273021e-01        2.512677e-01
     36.6          6.239795e-01        2.497256e-01
     36.7          6.206569e-01        2.481834e-01
     36.8          6.173342e-01        2.466412e-01
     36.9          6.140116e-01        2.450990e-01
     37.0          6.106889e-01        2.435569e-01
     37.1          6.073663e-01        2.420147e-01
     37.2          6.040437e-01        2.404725e-01
     37.3          6.007210e-01        2.389303e-01
     37.4          5.973984e-01        2.373882e-01
     37.5          5.940757e-01        2.358460e-01
     37.6          5.907531e-01        2.343038e-01
     37.7          5.874305e-01        2.327617e-01
     37.8          5.841079e-01        2.312195e-01
     37.9          5.807853e-01        2.296774e-01
     38.0          5.774626e-01        2.281352e-01
     38.1          5.741400e-01        2.265930e-01
     38.2          5.708174e-01        2.250509e-01
     38.3          5.674948e-01        2.235087e-01
     38.4          5.641721e-01        2.219666e-01
     38.5          5.608495e-01        2.204244e-01
     38.6          5.575269e-01        2.188823e-01
     38.7          5.542043e-01        2.173401e-01
     38.8          5.508817e-01        2.157980e-01
     38.9          5.475592e-01        2.142559e-01
     39.0          5.442366e-01        2.127137e-01
     39.1          5.409140e-01        2.111716e-01
     39.2          5.375914e-01        2.096295e-01
     39.3          5.342689e-01        2.080873e-01
     39.4          5.309463e-01        2.065452e-01
     39.5          5.276237e-01        2.050031e-01
     39.6          5.243011e-01        2.034609e-01
     39.7          5.209786e-01        2.019188e-01
     39.8          5.176560e-01        2.003767e-01
     39.9          5.143335e-01        1.988346e-01
     40.0          5.110109e-01        1.972924e-01
     40.1          5.076884e-01        1.957503e-01
     40.2          5.043659e-01        1.942082e-01
     40.3          5.010433e-01        1.926661e-01
     40.4          4.977208e-01        1.911240e-01
     40.5          4.943982e-01        1.895818e-01
     40.6          4.910757e-01        1.880397e-01
     40.7          4.877531e-01        1.864976e-01
     40.8          4.844306e-01        1.849555e-01
     40.9          4.811081e-01        1.834134e-01
     41.0          4.777856e-01        1.818713e-01
     41.1          4.744631e-01        1.803292e-01
     41.2          4.711405e-01        1.787871e-01
     41.3          4.678180e-01        1.772450e-01
     41.4          4.644955e-01        1.757029e-01
     41.5          4.611730e-01        1.741608e-01
     41.6          4.578504e-01        1.726187e-01
     41.7          4.545279e-01        1.710766e-01
     41.8          4.512054e-01        1.695345e-01
     41.9          4.478829e-01        1.679924e-01
     42.0          4.445604e-01        1.664503e-01
     42.1          4.412379e-01        1.649082e-01
     42.2          4.379154e-01        1.633662e-01
     42.3          4.345929e-01        1.618241e-01
     42.4          4.312704e-01        1.602820e-01
     42.5          4.279479e-01        1.587399e-01
     42.6          4.246254e-01        1.571978e-01
     42.7          4.213029e-01        1.556557e-01
     42.8          4.179804e-01        1.541847e-01
     42.9          4.146579e-01        1.533763e-01
     43.0          4.113354e-01        1.525678e-01
     43.1          4.080129e-01        1.517593e-01
     43.2          4.046905e-01        1.509508e-01
     43.3          4.013680e-01        1.501423e-01
     43.4          3.980456e-01        1.493339e-01
     43.5          3.947231e-01        1.485254e-01
     43.6          3.914006e-01        1.477169e-01
     43.7          3.880782e-01        1.469084e-01
     43.8          3.847557e-01        1.460999e-01
     43.9          3.814333e-01        1.456569e-01
     44.0          3.781108e-01        1.454073e-01
     44.1          3.747884e-01        1.451578e-01
     44.2          3.714659e-01        1.449082e-01
     44.3          3.681435e-01        1.446586e-01
     44.4          3.648211e-01        1.444091e-01
     44.5          3.614986e-01        1.441595e-01
     44.6          3.581762e-01        1.439099e-01
     44.7          3.548537e-01        1.436603e-01
     44.8          3.515313e-01        1.434108e-01
     44.9          3.482089e-01        1.431612e-01
     45.0          3.448864e-01        1.429116e-01
     45.1          3.419919e-01        1.426621e-01
     45.2          3.394692e-01        1.424125e-01
     45.3          3.369465e-01        1.421629e-01
     45.4          3.344237e-01        1.419134e-01
     45.5          3.319010e-01        1.416638e-01
     45.6          3.293783e-01        1.414142e-01
     45.7          3.268556e-01        1.411646e-01
     45.8          3.243329e-01        1.409151e-01
     45.9          3.218102e-01        1.406655e-01
     46.0          3.192875e-01        1.404159e-01
     46.1          3.167648e-01        1.401664e-01
     46.2          3.151780e-01        1.399168e-01
     46.3          3.138203e-01        1.396672e-01
     46.4          3.124626e-01        1.394177e-01
     46.5          3.111048e-01        1.391681e-01
     46.6          3.097471e-01        1.389185e-01
     46.7          3.083893e-01        1.386690e-01
     46.8          3.070316e-01        1.384194e-01
     46.9          3.056738e-01        1.381698e-01
     47.0          3.043161e-01        1.379203e-01
     47.1          3.029583e-01        1.376707e-01
     47.2          3.016006e-01        1.374211e-01
     47.3          3.002429e-01        1.371716e-01
     47.4          2.988851e-01        1.369220e-01
     47.5          2.975274e-01        1.366725e-01
     47.6          2.961697e-01        1.364229e-01
     47.7          2.948120e-01        1.361733e-01
     47.8          2.934542e-01        1.359238e-01
     47.9          2.920965e-01        1.356742e-01
     48.0          2.907388e-01        1.354246e-01
     48.1          2.893811e-01        1.351751e-01
     48.2          2.880233e-01        1.349255e-01
     48.3          2.866656e-01        1.346759e-01
     48.4          2.853079e-01        1.344264e-01
     48.5          2.839501e-01        1.341768e-01
     48.6          2.825924e-01        1.339273e-01
     48.7          2.812347e-01        1.336777e-01
     48.8          2.798770e-01        1.334281e-01
     48.9          2.785192e-01        1.331786e-01
     49.0          2.771615e-01        1.329290e-01
     49.1          2.758038e-01        1.326795e-01
     49.2          2.744461e-01        1.324299e-01
     49.3          2.730883e-01        1.321803e-01
     49.4          2.717306e-01        1.319308e-01
     49.5          2.703729e-01        1.316812e-01
     49.6          2.690152e-01        1.314317e-01
     49.7          2.676574e-01        1.311821e-01
     49.8          2.662997e-01        1.309325e-01
     49.9          2.649420e-01        1.306830e-01
     50.0          2.635842e-01        1.304334e-01
