Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      3971.0600                     4.297311e-02
      3971.0700                     4.278703e-02
      3971.0800                     4.262424e-02
      3971.0900                     4.246145e-02
      3971.1000                     4.229866e-02
      3971.1100                     4.215915e-02
      3971.1200                     4.199636e-02
      3971.1300                     4.183356e-02
      3971.1400                     4.171734e-02
      3971.1500                     4.162442e-02
      3971.1600                     4.150820e-02
      3971.1700                     4.139198e-02
      3971.1800                     4.132235e-02
      3971.1900                     4.129930e-02
      3971.2000                     4.129955e-02
      3971.2100                     4.141626e-02
      3971.2200                     4.160286e-02
      3971.2300                     4.181275e-02
      3971.2400                     4.204594e-02
      3971.2500                     4.234902e-02
      3971.2600                     4.267539e-02
      3971.2700                     4.297847e-02
      3971.2800                     4.330485e-02
      3971.2900                     4.370113e-02
      3971.3000                     4.409740e-02
      3971.3100                     4.444709e-02
      3971.3200                     4.475019e-02
      3971.3300                     4.486693e-02
      3971.3400                     4.458765e-02
      3971.3500                     4.358621e-02
      3971.3600                     4.172280e-02
      3971.3700                     3.937016e-02
      3971.3800                     3.720385e-02
      3971.3900                     3.620234e-02
      3971.4000                     3.697133e-02
      3971.4100                     3.934780e-02
      3971.4200                     4.249308e-02
      3971.4300                     4.547532e-02
      3971.4400                     4.764220e-02
      3971.4500                     4.876074e-02
      3971.4600                     4.880763e-02
      3971.4700                     4.754986e-02
      3971.4800                     4.480104e-02
      3971.4900                     4.086401e-02
      3971.5000                     3.648428e-02
      3971.5100                     3.296651e-02
      3971.5200                     3.152223e-02
      3971.5300                     3.268733e-02
      3971.5400                     3.608907e-02
      3971.5500                     4.058589e-02
      3971.5600                     4.461678e-02
      3971.5700                     4.715661e-02
      3971.5800                     4.787916e-02
      3971.5900                     4.720377e-02
      3971.6000                     4.599250e-02
      3971.6100                     4.520059e-02
      3971.6200                     4.552705e-02
      3971.6300                     4.697190e-02
      3971.6400                     4.899925e-02
      3971.6500                     5.088683e-02
      3971.6600                     5.214533e-02
      3971.6700                     5.282134e-02
      3971.6800                     5.314786e-02
      3971.6900                     5.354428e-02
      3971.7000                     5.419701e-02
      3971.7100                     5.496626e-02
      3971.7200                     5.559570e-02
      3971.7300                     5.587565e-02
      3971.7400                     5.566627e-02
      3971.7500                     5.494426e-02
      3971.7600                     5.396593e-02
      3971.7700                     5.326721e-02
      3971.7800                     5.312771e-02
      3971.7900                     5.378048e-02
      3971.8000                     5.496920e-02
      3971.8100                     5.627444e-02
      3971.8200                     5.734667e-02
      3971.8300                     5.813929e-02
      3971.8400                     5.865229e-02
      3971.8500                     5.902548e-02
      3971.8600                     5.932877e-02
      3971.8700                     5.960876e-02
      3971.8800                     5.984214e-02
      3971.8900                     6.009883e-02
      3971.9000                     6.033222e-02
      3971.9100                     6.054231e-02
      3971.9200                     6.077571e-02
      3971.9300                     6.098580e-02
      3971.9400                     6.121920e-02
      3971.9500                     6.145261e-02
      3971.9600                     6.168601e-02
      3971.9700                     6.187281e-02
      3971.9800                     6.208292e-02
      3971.9900                     6.229303e-02
      3972.0000                     6.250314e-02
